local_path,file_page_url,author,author_url,license,license_url,category,modifications
public/images/products/clothing-001.jpg,https://commons.wikimedia.org/wiki/File:12a.DCCenter.WDC.26June2015_(19187985982).jpg,Elvert Barnes,https://www.wikidata.org/wiki/Q104713920,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-002.jpg,https://commons.wikimedia.org/wiki/File:2011_Wytheville_Vendor_Show_(5518023741).jpg,vastateparksstaff,https://www.flickr.com/people/37922399@N05,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-003.jpg,"https://commons.wikimedia.org/wiki/File:20181201_132511_Xmas_check_list,_Poland.jpg",Silar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-004.jpg,https://commons.wikimedia.org/wiki/File:20181201_132610_meet_me_under_the_mistletoe.jpg,Silar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-005.jpg,https://commons.wikimedia.org/wiki/File:2023-07-13-16_Jugendlager_AB_Schwanenstadt_in_Ruestorf_(17)_(53045403678).jpg,BFK Vöcklabruck,https://www.flickr.com/people/156791615@N04,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-006.jpg,https://commons.wikimedia.org/wiki/File:50_shades_of_hay_(7754455212).jpg,"Nicole Bratt from Seattle, WA, USA",https://www.flickr.com/people/16919278@N00,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-007.jpg,https://commons.wikimedia.org/wiki/File:A_Apple_T-shirt_and_Bunny_Fashion_Guy.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-008.jpg,https://commons.wikimedia.org/wiki/File:A_Child_Blue_T-shirt_with_egg_plant_bag.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-009.jpg,https://commons.wikimedia.org/wiki/File:A_Miffy_T-shirt_and_Black_Short_pant.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-010.jpg,https://commons.wikimedia.org/wiki/File:A_Pink_Bunny_with_bunny_candy_t-shirt_in_the_fashion_shop.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-011.jpg,https://commons.wikimedia.org/wiki/File:2_Tone_HOUSE_(25117816387).jpg,"m-louis .® from Osaka, Japan",https://www.flickr.com/people/32413914@N00,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-012.jpg,https://commons.wikimedia.org/wiki/File:2023-06-07_BUGA_Mannheim_107.jpg,"Ahmet Düz, Dreiländer- & Oberrheinfotograf",,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-013.jpg,https://commons.wikimedia.org/wiki/File:3D_Crinkle_on_Dummy.jpg,Fahad Faisal,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-014.jpg,https://commons.wikimedia.org/wiki/File:60s_LL_Aviakit_labels.jpg,Timken Bearing,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-015.jpg,https://commons.wikimedia.org/wiki/File:Bodysuit_with_a_front_zipper_and_crotch_snaps_-_made_of_tightly_ribbed_fabric_-_Pose_with_thumbs_in_the_belt_loops_to_emphasise_the_tucked-in_look.jpg,Tobias ToMar Maier,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-016.jpg,https://commons.wikimedia.org/wiki/File:Br%C3%BChl_2023_-_Halber_Mann_mit_Jeans.jpg,Michael Wittwer,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-017.jpg,https://commons.wikimedia.org/wiki/File:By_Carlos_Barretta_stk_001614_(8033566667).jpg,"Zé Carlos Barretta from São Paulo, Brasil",https://www.flickr.com/people/57555728@N04,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-018.jpg,"https://commons.wikimedia.org/wiki/File:Children%27s_clothing_in_Norway_in_the_1950s-1960s._Trousers_(jeans)_for_young_boys._%22WILD_WEST_Dale-Sanfor%22_brand._Worn,_mended_DSC02599.jpg",Wolfmann,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-019.jpg,"https://commons.wikimedia.org/wiki/File:Children%27s_clothing_in_Norway_in_the_1950s-1960s._Trousers_(jeans)_for_young_boys._%22WILD_WEST_Dale-Sanfor%22_brand._Worn,_mended_DSC02603.jpg",Wolfmann,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-020.jpg,"https://commons.wikimedia.org/wiki/File:Children%27s_clothing_in_Norway_in_the_1950s-1960s._Trousers_(jeans)_for_young_boys._%22WILD_WEST_Dale-Sanfor%22_brand._Worn,_mended_DSC02605.jpg",Wolfmann,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-021.jpg,https://commons.wikimedia.org/wiki/File:Corporal_Badge.jpg,CorporalStone,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-022.jpg,https://commons.wikimedia.org/wiki/File:187_Kabig_du_pays_pagan.jpg,Moreau.henri,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-023.jpg,https://commons.wikimedia.org/wiki/File:2025-04-30_Maimarkt_MA_106.jpg,"Ahmet Düz, Dreiländer- & Oberrheinfotograf",,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-024.jpg,"https://commons.wikimedia.org/wiki/File:95-76-K_Uniform,_Working_Khaki,_Aviation_Midshipman,Jacket_(5476583616).jpg","Naval History & Heritage Command from Washington, DC, USA",https://www.flickr.com/people/41258145@N03,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-025.jpg,https://commons.wikimedia.org/wiki/File:A_Black_Rabbit_fur_jacket.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-026.jpg,https://commons.wikimedia.org/wiki/File:A_Two_Jacket_on_the_Tailor_M_Shop.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-027.jpg,https://commons.wikimedia.org/wiki/File:BH_Tarnjacke.JPG,Joan Rocaguinard,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-028.jpg,"https://commons.wikimedia.org/wiki/File:Baltic_Princess,_20220910,_Fashion_Street.jpg",AleWi,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-029.jpg,"https://commons.wikimedia.org/wiki/File:Baltimore_District_hosts_water_rescue_simulation_at_Hammond_Lake,_Pa._(9685980493).jpg",U.S. Army Corps of Engineers from USA,https://www.flickr.com/people/30539067@N04,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-030.jpg,"https://commons.wikimedia.org/wiki/File:Blauw_denim_jasje,_objectnr_68398.JPG",Philo Wagner (?),,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-031.jpg,https://commons.wikimedia.org/wiki/File:02023_0628_dress-up_fun.jpg,Silar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-032.jpg,https://commons.wikimedia.org/wiki/File:02023_0629_dress-up_fun.jpg,Silar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-033.jpg,https://commons.wikimedia.org/wiki/File:02023_0650_dress-up_fun.jpg,Silar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-034.jpg,https://commons.wikimedia.org/wiki/File:2014-02-02_Jule_Waibel_Origami.jpg,Gareth Wyn Jones,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-035.jpg,https://commons.wikimedia.org/wiki/File:40_denier_black_semi_opaque_tights.jpg,Opaquetights99,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-036.jpg,https://commons.wikimedia.org/wiki/File:A_BEAUTIFUL_Ankara_dress.jpg,ItunuIjila,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-037.jpg,https://commons.wikimedia.org/wiki/File:A_Baby_Dress_Student.jpg,SadiqY56,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-038.jpg,"https://commons.wikimedia.org/wiki/File:A_Great_Day_in_New_York,_New_York_(3605691598).jpg","Jazz Guy from New Jersey, United States",https://www.flickr.com/people/9341577@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-039.jpg,https://commons.wikimedia.org/wiki/File:A_Line_Wedding_Dress.jpg,Michelle Yao,,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-040.jpg,https://commons.wikimedia.org/wiki/File:A_boy_in_smock.jpg,AFAIBRAHIM,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-041.jpg,"https://commons.wikimedia.org/wiki/File:020211107_131315_Fashion_in_2021,_Silesia.jpg",Silar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-042.jpg,https://commons.wikimedia.org/wiki/File:020251122_174350_Knitwear.jpg,Marsilar,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-043.jpg,https://commons.wikimedia.org/wiki/File:1940_Trachtenstrickjacke_anagoria.JPG,Anagoria,,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-044.jpg,https://commons.wikimedia.org/wiki/File:A._Livstyckskjol_med_liv_av_gr%C3%B6n_vadmal_och_randig_halvyllekjol_b_-_Nordiska_museet_-_NM.0041660F-2_(1).jpg,Elisabeth Eriksson,https://www.wikidata.org/wiki/Q51794104,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-045.jpg,https://commons.wikimedia.org/wiki/File:AWASQA_MAKI_61.jpg,AWASQA MAKI,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-046.jpg,https://commons.wikimedia.org/wiki/File:Annette_Lu%27s_sweaters_20220404.jpg,Solomon203,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-047.jpg,https://commons.wikimedia.org/wiki/File:Ball-gensere_p%C3%A5_Li-Ma_p%C3%A5_Kuben_i_H%C3%B8nefoss.jpg,Ssu,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-048.jpg,https://commons.wikimedia.org/wiki/File:Ball-gensere_p%C3%A5_Li-Ma_p%C3%A5_Kuben_i_H%C3%B8nefoss_(2).jpg,Ssu,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-049.jpg,https://commons.wikimedia.org/wiki/File:Computerized_Flat_Knitting_Machine_(Jacquard_Machine)_01.jpg,Asivechowdhury,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-050.jpg,https://commons.wikimedia.org/wiki/File:Dale_of_Norway_sweater.jpg,Menswear Market,,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-051.jpg,https://commons.wikimedia.org/wiki/File:1957_Dior_coat.jpg,Mabalu,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-052.jpg,"https://commons.wikimedia.org/wiki/File:2._Lamellar_coat_and_helmet._From_Tibet,_in_modern-day_China._14th-17th_century_CE._Iron,_leather,_and_textile._Presented_by_Lieutenant_Colonel_Sir_Francis_Younghusband._Discoveries_Gallery,_National_Museum_of_Scotland.jpg",Osama Shukir Muhammed Amin FRCP(Glasg),,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-053.jpg,https://commons.wikimedia.org/wiki/File:Abrigo_de_zorro.JPG,Adrián Cerón,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-054.jpg,https://commons.wikimedia.org/wiki/File:Albanian_Guibba_(UBC_2013).jpg,Leoboudv,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-055.jpg,https://commons.wikimedia.org/wiki/File:At_La_Palma_2021_0062.jpg,Photograph by Mike Peel ( www.mikepeel.net ).,https://www.mikepeel.net/,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-056.jpg,https://commons.wikimedia.org/wiki/File:Beppinsan_(15).jpg,Mr.ちゅらさん,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-057.jpg,"https://commons.wikimedia.org/wiki/File:Casaco_-_Celia_Chien,_Casa_Museu_Eva_Klabin_(EK02763).jpg",Mario Grisolli,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-058.jpg,"https://commons.wikimedia.org/wiki/File:Casaco_-_Emilia_Bellini,_Casa_Museu_Eva_Klabin_(EK02749).jpg",Mario Grisolli,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-059.jpg,"https://commons.wikimedia.org/wiki/File:Casaco_-_Jean_Patou,_Casa_Museu_Eva_Klabin_(EK02719).jpg",Mario Grisolli,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-060.jpg,"https://commons.wikimedia.org/wiki/File:Casaco_-_Jean_Patou,_Casa_Museu_Eva_Klabin_(EK02764).jpg",Mario Grisolli,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-061.jpg,https://commons.wikimedia.org/wiki/File:Skechers_Energy_2_-_Cruise_Control.jpg,RBCt11,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-062.jpg,https://commons.wikimedia.org/wiki/File:2023_Adidas_Yeezy_350_V2_EF2905_(1).jpg,Jacek Halicki,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-063.jpg,https://commons.wikimedia.org/wiki/File:A_Vans_Sneaker_On_The_Side.jpg,Joeltorresmejia78,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-064.jpg,https://commons.wikimedia.org/wiki/File:Black_Converse_sneakers.JPG,Brooke Fishwick,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-065.jpg,https://commons.wikimedia.org/wiki/File:Burrowing_bettong.jpg,Stephen Michael Barnett,https://www.flickr.com/photos/httpwwwflickrcomphotostopend/,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-066.jpg,https://commons.wikimedia.org/wiki/File:Converse_Jack_Purcell_sneakers_on_white_canvas.jpg,Mizael Contreras,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-067.jpg,https://commons.wikimedia.org/wiki/File:Death_Valley_Mesquite_Flats_Sand_Dunes_2013.jpg,Tuxyso,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-068.jpg,https://commons.wikimedia.org/wiki/File:FILA_FLOAT_MAXXI_and_FILA_AXILUS_ACE_in_Brazil.jpg,Laiyenbr,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-069.jpg,https://commons.wikimedia.org/wiki/File:High_Line_sneakers_(28971791).jpg,"Kent Wang from Barcelona, Spain",https://www.flickr.com/people/27454212@N00,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-070.jpg,https://commons.wikimedia.org/wiki/File:Nike_SB_Dunk_High_MF_Doom.jpg,"TanSenpai from Philadelphia, United States",https://www.flickr.com/people/33895400@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-071.jpg,https://commons.wikimedia.org/wiki/File:773rd_CST_suits_up_to_support_U_S_Navy_(6389200).jpg,U.S. Army 7MSC by Master Sgt. Joy Dulen,https://www.dvidshub.net/portfolio/1093510,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-072.jpg,"https://commons.wikimedia.org/wiki/File:Boot_tester,_by_the_U.S._Army_Natick_Soldier_Systems_Center,_March_25,_1980,_from_the_Digital_Commonwealth_-_commonwealth_zk51xn67r.jpg",U.S. Army Natick Soldier Systems Center,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-073.jpg,https://commons.wikimedia.org/wiki/File:Doc_Martens_Boots_-_Coralie_-_from_2013.jpeg,Mishimishimishi,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-074.jpg,https://commons.wikimedia.org/wiki/File:Doc_Martens_Boots_from_2017.jpeg,Mishimishimishi,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-075.jpg,https://commons.wikimedia.org/wiki/File:Doc_Martens_boots_from_the_1960s.jpeg,Mishimishimishi,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-076.jpg,https://commons.wikimedia.org/wiki/File:Doc_Martens_canvas_boots_-_Phoebe.jpeg,Mishimishimishi,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-077.jpg,https://commons.wikimedia.org/wiki/File:500px_photo_(192336589).jpeg,Aurinya,https://500px.com/enntsonne,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-078.jpg,https://commons.wikimedia.org/wiki/File:500px_photo_(57801538).jpeg,Daniel J,https://500px.com/Danjen,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-079.jpg,https://commons.wikimedia.org/wiki/File:78_chelsea_boots.jpg,Free open sources aholaS,,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-080.jpg,https://commons.wikimedia.org/wiki/File:Belmansmethode.jpg,Redgydedoncker,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-081.jpg,https://commons.wikimedia.org/wiki/File:58_dress_hat.jpg,jcalz ( talk )calzarette,https://en.wikipedia.org/wiki/User:Calzarette; https://en.wikipedia.org/wiki/User_talk:Calzarette,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-082.jpg,https://commons.wikimedia.org/wiki/File:Altes_Museum-Tanagra-lady_with_fan.jpg,Unknown artist Unknown artist,,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-083.jpg,https://commons.wikimedia.org/wiki/File:-streetparade_(7766101834).jpg,"abstrkt.ch from Zürich, Switzerland",https://www.flickr.com/people/69184185@N02,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-084.jpg,https://commons.wikimedia.org/wiki/File:2016_366_106_Petal_power_(25848968173).jpg,Edna Winti,https://www.flickr.com/people/9135349@N07,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-085.jpg,"https://commons.wikimedia.org/wiki/File:2025_Memorial_Day_Parade_in_Washington,_D.C._on_May_26,_2025_-_1.jpg",usarmyband,,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-086.jpg,https://commons.wikimedia.org/wiki/File:95088_museum_of_the_first_aliyah_zichron_yaamp39akov_PikiWiki_Israel.jpg,ישראל פרקר,,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-087.jpg,https://commons.wikimedia.org/wiki/File:A_Child_Hat_with_face_mask_on_the_fashion_shop.jpg,Peachyeung316,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-088.jpg,https://commons.wikimedia.org/wiki/File:A_Place_to_Hang_One%27s_Hat_(12045856594).jpg,incidencematrix,https://www.flickr.com/people/114641806@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-089.jpg,https://commons.wikimedia.org/wiki/File:A_group_photograph_with_the_BECO_president.jpg,Friday musa,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-090.jpg,https://commons.wikimedia.org/wiki/File:A_rare_image_by_Hippolyte_Arnoux_.jpg,Saulsogallery,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
public/images/products/clothing-091.jpg,https://commons.wikimedia.org/wiki/File:17128h_Curatorial_Image_(54380545478).jpg,San Diego Air & Space Museum Archives,https://www.flickr.com/people/sdasmarchives/,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,Clothing,Resized to fit 480x320; orientation applied; converted to JPEG; metadata removed
